ID,Pronoun,Position (abs),Position (relative),Single/multi author,Conference,Topic,Year,Type,Grouped Type,Inc. for author pos?,Inc. for single/multiauthor?,Invited paper status
2429,He,1,first,single,2014 Audio Forensics,Audio Forensics,2014,keynote,keynote,FALSE,FALSE,invited
2430,He,2,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2431,He,2,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2432,He,1,first,multi,2013 Loudspeakers and Headphones,Loudspeakers and Headphones,2013,paper,paper,TRUE,TRUE,not invited
2433,He,2,middle,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2434,He,1,first,single,2015 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2015,paper,paper,FALSE,TRUE,not invited
2435,He,1,first,multi,2015 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2015,panel,panel,FALSE,FALSE,invited
2436,He,1,first,multi,2015 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2015,paper,paper,TRUE,TRUE,not invited
2437,He,3,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2438,He,2,middle,multi,2014 Semantic Audio,Semantic Audio,2014,poster,poster,TRUE,TRUE,not invited
2439,He,1,first,multi,2014 Semantic Audio,Semantic Audio,2014,paper,paper,TRUE,TRUE,not invited
2440,He,5,last,multi,2016 Sound Field Control,Sound Field Control,2016,poster,poster,TRUE,TRUE,not invited
2441,He,2,middle,multi,2012 Automotive Audio,Automotive Audio,2012,paper,paper,TRUE,TRUE,not invited
2442,He,1,first,single,2016 Audio for Games,Audio for Games,2016,keynote,keynote,FALSE,FALSE,invited
2443,He,1,first,single,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,workshop,workshop,FALSE,FALSE,not invited
2444,He,6,middle,multi,2015 Audio for Games,Audio for Games,2015,paper,paper,TRUE,TRUE,not invited
2445,He,1,first,single,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,tutorial,workshop,FALSE,FALSE,not invited
2446,She,2,last,multi,2015 Audio for Games,Audio for Games,2015,paper,paper,TRUE,TRUE,not invited
2447,He,4,last,multi,2013 Audio Education,Audio Education,2013,panel,panel,FALSE,FALSE,invited
2448,He,3,middle,multi,2016 Sound Field Control,Sound Field Control,2016,poster,poster,TRUE,TRUE,not invited
2449,He,4,last,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2450,He,5,last,multi,2012 Automotive Audio,Automotive Audio,2012,paper,paper,TRUE,TRUE,not invited
2451,He,2,last,multi,2013 Audio Education,Audio Education,2013,paper,paper,TRUE,TRUE,not invited
2452,He,2,middle,multi,2013 Audio Education,Audio Education,2013,panel,panel,FALSE,FALSE,invited
2453,He,1,first,single,2016 Audio for VR and AR,Audio for VR and AR,2016,tutorial,workshop,FALSE,FALSE,not invited
2454,He,1,first,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2455,He,3,last,multi,"2016 Dereverberation and Reverberation of Audio, Music, and Speech",DREAMS,2016,paper,paper,TRUE,TRUE,not invited
2456,He,4,last,multi,2012 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2012,paper,paper,TRUE,TRUE,not invited
2457,She,1,first,single,2013 Audio Education,Audio Education,2013,workshop,workshop,FALSE,FALSE,not invited
2458,He,3,middle,multi,2013 Audio Education,Audio Education,2013,panel,panel,FALSE,FALSE,invited
2459,He,5,last,multi,2013 Audio for Games,Audio for Games,2013,workshop,workshop,FALSE,FALSE,not invited
2460,He,1,first,single,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,demo,demo,FALSE,FALSE,not invited
2461,He,1,first,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2462,He,1,first,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2463,He,1,first,multi,2012 Automotive Audio,Automotive Audio,2012,paper,paper,TRUE,TRUE,not invited
2464,He,1,first,single,2014 Semantic Audio,Semantic Audio,2014,keynote,keynote,FALSE,FALSE,invited
2465,He,1,first,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,paper,paper,TRUE,TRUE,not invited
2466,He,1,first,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,paper,paper,TRUE,TRUE,not invited
2467,He,1,first,multi,2016 Audio for Games,Audio for Games,2016,panel,panel,FALSE,FALSE,invited
2468,He,3,middle,multi,2015 Future of Audio Entertainment Technology: Cinema Television and the Internet,Future of Audio Entertainment Technology,2015,workshop,workshop,FALSE,FALSE,not invited
2469,He,2,middle,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,workshop,workshop,FALSE,FALSE,not invited
2470,He,2,middle,multi,2013 Audio Education,Audio Education,2013,panel,panel,FALSE,FALSE,invited
2471,He,4,last,multi,2015 Future of Audio Entertainment Technology: Cinema Television and the Internet,Future of Audio Entertainment Technology,2015,workshop,workshop,FALSE,FALSE,not invited
2472,He,2,last,multi,2014 Audio Forensics,Audio Forensics,2014,paper,paper,TRUE,TRUE,not invited
2473,He,2,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2474,He,3,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2475,He,5,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2476,He,4,last,multi,2012 Audio Forensics,Audio Forensics,2012,workshop,workshop,FALSE,FALSE,not invited
2477,He,3,middle,multi,2015 Future of Audio Entertainment Technology: Cinema Television and the Internet,Future of Audio Entertainment Technology,2015,workshop,workshop,FALSE,FALSE,not invited
2478,He,5,middle,multi,2016 Audio for Games,Audio for Games,2016,panel,panel,FALSE,FALSE,invited
2479,He,1,first,multi,2013 Audio for Games,Audio for Games,2013,poster,poster,TRUE,TRUE,not invited
2480,She,2,middle,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2481,He,1,first,multi,2015 Future of Audio Entertainment Technology: Cinema Television and the Internet,Future of Audio Entertainment Technology,2015,paper,paper,TRUE,TRUE,not invited
2482,He,3,middle,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,paper,paper,TRUE,TRUE,not invited
2483,He,1,first,multi,2016 Sound Field Control,Sound Field Control,2016,paper,paper,TRUE,TRUE,not invited
2484,He,2,first,multi,2016 Sound Field Control,Sound Field Control,2016,panel,panel,FALSE,FALSE,invited
2485,He,4,last,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2486,He,2,last,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,invited paper,invited paper,TRUE,TRUE,invited
2487,He,4,last,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,invited paper,invited paper,TRUE,TRUE,invited
2488,He,3,middle,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2489,He,7,last,multi,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,tutorial,workshop,FALSE,FALSE,not invited
2490,He,4,last,multi,"2016 Dereverberation and Reverberation of Audio, Music, and Speech",DREAMS,2016,paper,paper,TRUE,TRUE,not invited
2491,He,1,first,multi,2014 Spatial Audio,Spatial Audio,2014,poster,poster,TRUE,TRUE,not invited
2492,He,1,first,multi,2014 Semantic Audio,Semantic Audio,2014,poster,poster,TRUE,TRUE,not invited
2493,He,3,last,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,paper,paper,TRUE,TRUE,not invited
2494,He,2,middle,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2495,He,1,first,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2496,He,1,first,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2497,He,2,middle,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2498,He,1,first,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,invited paper,invited paper,TRUE,TRUE,invited
2499,He,2,last,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,paper,paper,TRUE,TRUE,not invited
2500,He,2,last,multi,2016 Audio for Games,Audio for Games,2016,paper,paper,TRUE,TRUE,not invited
2501,He,2,middle,multi,2014 Semantic Audio,Semantic Audio,2014,paper,paper,TRUE,TRUE,not invited
2502,She,1,first,single,2015 Audio for Games,Audio for Games,2015,keynote,keynote,FALSE,FALSE,invited
2503,He,1,first,multi,"2016 Dereverberation and Reverberation of Audio, Music, and Speech",DREAMS,2016,paper,paper,TRUE,TRUE,not invited
2504,He,2,middle,multi,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,workshop,workshop,FALSE,FALSE,not invited
2505,He,2,last,multi,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,tutorial,workshop,FALSE,FALSE,not invited
2506,He,1,first,single,2016 Audio for Games,Audio for Games,2016,keynote,keynote,FALSE,FALSE,invited
2507,He,1,first,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,workshop,workshop,FALSE,FALSE,not invited
2508,He,3,middle,multi,2015 Audio for Games,Audio for Games,2015,paper,paper,TRUE,TRUE,not invited
2509,He,1,first,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,paper,paper,TRUE,TRUE,not invited
2510,He,1,first,multi,2014 Audio Forensics,Audio Forensics,2014,paper,paper,TRUE,TRUE,not invited
2511,He,1,first,multi,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,workshop,workshop,FALSE,FALSE,not invited
2512,He,1,first,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,paper,paper,TRUE,TRUE,not invited
2513,He,2,last,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2514,He,1,first,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2515,He,1,first,single,2015 Sound Reinforcement Engineering and Technology,Sound Reinforcement,2015,paper,paper,FALSE,TRUE,not invited
2516,He,1,first,single,2015 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2015,paper,paper,FALSE,TRUE,not invited
2517,He,5,last,multi,2015 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2015,panel,panel,FALSE,FALSE,invited
2518,He,5,middle,multi,2012 Automotive Audio,Automotive Audio,2012,workshop,workshop,FALSE,FALSE,not invited
2519,He,1,first,multi,2012 Automotive Audio,Automotive Audio,2012,paper,paper,TRUE,TRUE,not invited
2520,He,1,first,multi,2013 Audio for Games,Audio for Games,2013,panel,panel,FALSE,FALSE,invited
2521,He,2,middle,multi,2013 Audio for Games,Audio for Games,2013,workshop,workshop,FALSE,FALSE,not invited
2522,He,3,last,multi,2013 Audio Education,Audio Education,2013,panel,panel,FALSE,FALSE,invited
2523,He,1,first,single,2013 Audio Education,Audio Education,2013,paper,paper,FALSE,TRUE,not invited
2524,He,1,first,single,2013 Loudspeakers and Headphones,Loudspeakers and Headphones,2013,tutorial,workshop,FALSE,FALSE,not invited
2525,He,2,middle,multi,2013 Audio Education,Audio Education,2013,panel,panel,FALSE,FALSE,invited
2526,He,1,first,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,invited paper,invited paper,TRUE,TRUE,invited
2527,He,2,middle,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2528,He,1,first,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2529,He,3,middle,multi,2012 Automotive Audio,Automotive Audio,2012,paper,paper,TRUE,TRUE,not invited
2530,He,4,middle,multi,2013 Audio for Games,Audio for Games,2013,panel,panel,FALSE,FALSE,invited
2531,He,2,middle,multi,2016 Sound Field Control,Sound Field Control,2016,paper,paper,TRUE,TRUE,not invited
2532,He,4,middle,multi,"2016 Dereverberation and Reverberation of Audio, Music, and Speech",DREAMS,2016,paper,paper,TRUE,TRUE,not invited
2533,He,2,middle,multi,2015 Music Induced Hearing Disorders,Music Induced Hearing Disorders,2015,paper,paper,TRUE,TRUE,not invited
2534,He,1,first,single,2014 Spatial Audio,Spatial Audio,2014,keynote,keynote,FALSE,FALSE,invited
2535,He,3,middle,multi,2016 Sound Field Control,Sound Field Control,2016,paper,paper,TRUE,TRUE,not invited
2536,He,2,middle,multi,2014 Spatial Audio,Spatial Audio,2014,paper,paper,TRUE,TRUE,not invited
2537,He,1,first,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2538,He,2,middle,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2539,He,2,middle,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2540,He,1,first,single,2012 Audio Forensics,Audio Forensics,2012,poster,poster,FALSE,TRUE,not invited
2541,He,4,last,multi,2013 Audio for Games,Audio for Games,2013,paper,paper,TRUE,TRUE,not invited
2542,He,2,last,multi,2014 Semantic Audio,Semantic Audio,2014,poster,poster,TRUE,TRUE,not invited
2543,He,1,first,multi,2013 Audio for Games,Audio for Games,2013,paper,paper,TRUE,TRUE,not invited
2544,He,1,first,multi,2014 Semantic Audio,Semantic Audio,2014,poster,poster,TRUE,TRUE,not invited
2545,He,1,first,multi,2014 Semantic Audio,Semantic Audio,2014,demo,demo,FALSE,FALSE,not invited
2546,He,2,middle,multi,2014 Spatial Audio,Spatial Audio,2014,paper,paper,TRUE,TRUE,not invited
2547,He,2,middle,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,invited speaker,invited speaker,FALSE,FALSE,invited
2548,He,4,middle,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2549,He,1,first,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2550,He,1,first,multi,2013 Loudspeakers and Headphones,Loudspeakers and Headphones,2013,paper,paper,TRUE,TRUE,not invited
2551,He,1,first,single,2013 Loudspeakers and Headphones,Loudspeakers and Headphones,2013,demonstration,demo,FALSE,FALSE,not invited
2552,He,1,first,multi,2016 Sound Field Control,Sound Field Control,2016,paper,paper,TRUE,TRUE,not invited
2553,He,3,middle,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2554,He,3,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2555,He,2,last,multi,2013 Audio for Games,Audio for Games,2013,workshop,workshop,FALSE,FALSE,not invited
2556,He,1,first,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2557,He,4,middle,multi,2013 Sound Field Control - Engineering and Perception,Sound Field Control,2013,paper,paper,TRUE,TRUE,not invited
2558,He,1,first,multi,2012 Audio Forensics,Audio Forensics,2012,poster,poster,TRUE,TRUE,not invited
2559,He,2,last,multi,2016 Headphone Technology,Headphone Technology,2016,paper,paper,TRUE,TRUE,not invited
2560,He,2,middle,multi,2014 Spatial Audio,Spatial Audio,2014,paper,paper,TRUE,TRUE,not invited
2561,He,4,last,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,paper,paper,TRUE,TRUE,not invited
2562,He,5,last,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,invited speaker,invited speaker,FALSE,FALSE,invited
2563,He,3,middle,multi,2012 Audio Forensics,Audio Forensics,2012,workshop,workshop,FALSE,FALSE,not invited
2564,He,1,first,multi,2015 Audio for Games,Audio for Games,2015,paper,paper,TRUE,TRUE,not invited
2565,He,2,last,multi,2012 Audio Forensics,Audio Forensics,2012,paper,paper,TRUE,TRUE,not invited
2566,He,1,first,multi,2012 Applications of Time-Frequency Processing in Audio,Applications of Time-Frequency Processing in Audio,2012,poster,poster,TRUE,TRUE,not invited
2567,He,1,first,multi,2016 Audio for VR and AR,Audio for VR and AR,2016,paper,paper,TRUE,TRUE,not invited
2568,She,2,middle,multi,2014 Semantic Audio,Semantic Audio,2014,demo,demo,FALSE,FALSE,not invited
2569,He,2,middle,multi,2014 Spatial Audio,Spatial Audio,2014,poster,poster,TRUE,TRUE,not invited
2570,He,2,last,multi,"2016 Dereverberation and Reverberation of Audio, Music, and Speech",DREAMS,2016,paper,paper,TRUE,TRUE,not invited
2571,He,2,last,multi,"2016 Dereverberation and Reverberation of Audio, Music, and Speech",DREAMS,2016,paper,paper,TRUE,TRUE,not invited
2572,He,3,last,multi,2016 Audio for Games,Audio for Games,2016,paper,paper,TRUE,TRUE,not invited
2573,He,2,last,multi,2016 Audio for Games,Audio for Games,2016,paper,paper,TRUE,TRUE,not invited
2574,He,4,middle,multi,2015 Future of Audio Entertainment Technology: Cinema Television and the Internet,Future of Audio Entertainment Technology,2015,paper,paper,TRUE,TRUE,not invited
2575,He,5,last,multi,2015 Audio for Games,Audio for Games,2015,paper,paper,TRUE,TRUE,not invited
2576,He,2,last,multi,2014 Semantic Audio,Semantic Audio,2014,poster,poster,TRUE,TRUE,not invited
2577,He,2,middle,multi,2014 Semantic Audio,Semantic Audio,2014,poster,poster,TRUE,TRUE,not invited
2578,He,2,last,multi,2014 Semantic Audio,Semantic Audio,2014,keynote,keynote,FALSE,FALSE,invited
